PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
265,2023-05-30,21:21:39.33,2,4,"Dill, Austin",1000249505,Right,MIS_PAD,"Trammell, Brandon",8898958,Right,ROC_VIB,Undefined,7,Top,1,1,2,ChangeUp,Changeup,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,76.7383,0.277415,-1.351003,2040.551754,255.934776,2:30,6.04327,1.07845,4.64272,-44.1377,5.7987,16.55198,2.62882,1.17374,70.13867,-7.702047,1.554768,0.508604,,,,,,,,,,,,-8.46315,3.25382,-0.95618,50,6.03174,1.92378,-111.21473,-1.05022,-10.55423,20.74559,-28.11625,MIS_PAD,ROC_VIB,OgrenPark,Independent,PIO,20230530-OgrenPark-2,41ead3e0-ff62-11ed-b453-ebf3d8e2a684,74.10956,,,6.59964,,,,,,,c3a11eb5-f8ee-4979-904a-4acaf63c13cc,2023-05-31,03:21:39.33,2023-05-30T21:21:39.3350000-06:00,2023-05-31T03:21:39.3350000Z,,v3,518,551,,"Bernard, Austin",676640,Right,MIS_PAD,469d4e2d-cb17-47b0-8575-6d1d9ed62708,55.8543,-112.30147,10.37279,6.04818,0.42261,-14.05813,-1.07143,2.47665,-5.27712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.27711,2.416151,1.492787,0.923364,-0.88627,2.30965,-1.23873,-1.42357,4.58749,-3.10449,71.64596,7.99879,-53.12177,-1.39159,82.36621,-3.52131,4.65484,16.82933,-14.26803,-3.22385,-60.37395,6.79882,High,High,High,,,High,High,High
266,2023-05-30,21:22:09.13,3,1,"Dill, Austin",1000249505,Right,MIS_PAD,"Stroup, Dusty",1000115713,Right,ROC_VIB,Undefined,7,Top,2,0,0,Sinker,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,75.24042,-0.210041,-4.53892,2304.233834,189.25633,12:15,5.86056,0.94705,4.54083,-47.01125,5.28752,0.58724,1.74237,-3.33432,69.12143,-8.637772,-4.436569,0.520496,,,,,,,,,,,,-1.55965,3.16248,-0.47412,50,5.79465,8.60688,-108.72743,-2.08472,-1.86551,19.2039,-28.39134,MIS_PAD,ROC_VIB,OgrenPark,Independent,PIO,20230530-OgrenPark-2,53b32280-ff62-11ed-b453-ebf3d8e2a684,72.41644,,,6.11898,,,,,,,c3a11eb5-f8ee-4979-904a-4acaf63c13cc,2023-05-31,03:22:09.13,2023-05-30T21:22:09.1327532-06:00,2023-05-31T03:22:09.1327532Z,,v3,518,551,,"Bernard, Austin",676640,Right,MIS_PAD,15a46c5e-4f1a-421e-98dd-afec1dc19504,55.95519,-109.77423,9.60195,5.86611,-0.53713,-14.19567,-0.94605,8.70857,-0.93276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
267,2023-05-30,21:22:24.02,3,2,"Dill, Austin",1000249505,Right,MIS_PAD,"Stroup, Dusty",1000115713,Right,ROC_VIB,Undefined,7,Top,2,1,0,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,75.11621,1.897369,-0.294145,2072.449596,257.842698,2:30,6.1626,1.08535,4.63789,-46.74625,5.33162,16.96564,4.07093,2.21961,68.61471,-6.562463,2.680928,0.519395,,,,,,,,,,,,-8.32603,2.5904,-1.07156,50,6.31466,-0.14836,-108.84803,1.95179,-9.96286,19.57071,-29.07442,MIS_PAD,ROC_VIB,OgrenPark,Independent,PIO,20230530-OgrenPark-2,5c9aa530-ff62-11ed-b453-ebf3d8e2a684,72.56985,,,6.5015,,,,,,,c3a11eb5-f8ee-4979-904a-4acaf63c13cc,2023-05-31,03:22:24.02,2023-05-30T21:22:24.0258604-06:00,2023-05-31T03:22:24.0258604Z,,v3,518,551,,"Bernard, Austin",676640,Right,MIS_PAD,ce2fe03c-5a32-4e4c-bd34-118cd8a9d115,55.8589,-109.8964,9.78535,6.16839,3.50927,-14.53721,-1.07791,0.38534,-4.98143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
268,2023-05-30,21:22:42.90,3,3,"Dill, Austin",1000249505,Right,MIS_PAD,"Stroup, Dusty",1000115713,Right,ROC_VIB,Undefined,7,Top,2,2,0,ChangeUp,Changeup,FoulBall,Undefined,Undefined,Undefined,0,0,,76.09,-0.266817,-3.183101,1938.276954,252.956945,2:30,6.21621,1.10148,4.73441,-43.99935,6.70304,16.34454,2.29609,-0.55928,69.59,-8.227048,-0.312842,0.51249,84.4136,-59.451257,-85.420033,,,,,3.40444,3.19316,-16.442432,0.025421,-9.02123,3.8074,-0.79616,50,6.15042,5.46794,-110.18266,-2.04934,-11.04287,20.35371,-27.51339,MIS_PAD,ROC_VIB,OgrenPark,Independent,PIO,20230530-OgrenPark-2,67d65110-ff62-11ed-b453-ebf3d8e2a684,73.54761,2.71787,,6.49999,,,,3.13712,2.71787,0.63531,c3a11eb5-f8ee-4979-904a-4acaf63c13cc,2023-05-31,03:22:42.90,2023-05-30T21:22:42.9082156-06:00,2023-05-31T03:22:42.9082156Z,GroundBall,v3,518,551,,"Bernard, Austin",676640,Right,MIS_PAD,ad5cfe24-faaf-4c63-9eb7-204834f2babe,55.76445,-111.24242,10.17686,6.21983,-0.6168,-13.75669,-1.09582,6.0429,-5.52144,,3.13707,5.0386,,,,,,,,2.71907,-106.91523,,,,,,,,0.63602,-62.89897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,
269,2023-05-30,21:23:03.57,3,4,"Dill, Austin",1000249505,Right,MIS_PAD,"Stroup, Dusty",1000115713,Right,ROC_VIB,Undefined,7,Top,2,2,1,Slider,Slider,InPlay,Undefined,LineDrive,Double,0,0,,79.02165,-1.213125,-1.391457,2332.818346,174.523996,11:45,6.08016,1.23648,4.53324,-41.18809,6.74839,-0.47591,1.4922,-0.12836,71.46953,-8.661273,-1.474876,0.498315,88.12937,15.148352,4.547991,2212.162122,109.15626,19.46684,13.59695,236.57919,236.57919,10.073839,2.336904,-0.22665,4.15847,-1.09092,50,5.91529,2.79665,-114.28689,-3.94261,-0.29437,24.60143,-26.77306,MIS_PAD,ROC_VIB,OgrenPark,Independent,PIO,20230530-OgrenPark-2,74262c10-ff62-11ed-b453-ebf3d8e2a684,75.63972,19.80835,,7.55212,,,,2.471,1.65179,0.11957,c3a11eb5-f8ee-4979-904a-4acaf63c13cc,2023-05-31,03:23:03.57,2023-05-30T21:23:03.5734572-06:00,2023-05-31T03:23:03.5734572Z,LineDrive,v3,518,551,,"Bernard, Austin",676640,Right,MIS_PAD,f1e38da3-67eb-4941-9146-24fcdb141632,55.96243,-115.56324,12.30072,6.08381,-2.5536,-13.38653,-1.23641,2.81192,-0.14718,244.045164,2.47103,124.36993,-14.99498,2.45697,-0.3352,-0.06863,0.06608,-0.02053,0.00245,1.65177,33.77839,-16.74425,1.11627,-0.23201,0.1109,-0.04915,0.01378,-0.00162,0.11956,9.89322,5.86192,-1.8542,0.49082,-0.09412,0.01175,-0.00028,-0.0001,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
270,2023-05-30,21:23:45.66,4,1,"Dill, Austin",1000249505,Right,MIS_PAD,"Petersen, Casey",1000248749,Right,ROC_VIB,Undefined,7,Top,2,0,0,ChangeUp,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,76.21087,0.119018,-1.865647,2001.783743,243.771769,2:15,6.17294,1.44192,4.68387,-40.61904,10.3541,17.31351,2.9011,1.11257,69.04798,-7.282786,1.174235,0.513857,,,,,,,,,,,,-9.00107,5.57382,-1.26872,50,6.14927,2.85994,-110.30376,-1.18429,-10.95794,21.79346,-25.38845,MIS_PAD,ROC_VIB,OgrenPark,Independent,PIO,20230530-OgrenPark-2,8d3aeb00-ff62-11ed-b453-ebf3d8e2a684,73.35204,,,7.16289,,,,,,,c3a11eb5-f8ee-4979-904a-4acaf63c13cc,2023-05-31,03:23:45.66,2023-05-30T21:23:45.6663084-06:00,2023-05-31T03:23:45.6663084Z,,v3,518,551,,"Bernard, Austin",676640,Right,MIS_PAD,395ca34b-ea0d-42e0-9938-ebcbed7a5d89,55.81077,-111.44592,10.89673,6.17647,0.14627,-12.69423,-1.43366,3.43423,-5.47897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
271,2023-05-30,21:24:06.72,4,2,"Dill, Austin",1000249505,Right,MIS_PAD,"Petersen, Casey",1000248749,Right,ROC_VIB,Undefined,7,Top,2,0,1,ChangeUp,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,76.25243,-0.414846,-1.420614,1883.773704,237.657759,2:00,6.20316,1.35102,4.57232,-38.72242,12.15847,16.43379,2.58144,1.36852,69.44333,-7.450239,1.459888,0.513392,,,,,,,,,,,,-8.40863,6.56977,-1.22014,50,6.12485,2.0415,-110.42567,-2.15724,-10.30825,20.97762,-24.12005,MIS_PAD,ROC_VIB,OgrenPark,Independent,PIO,20230530-OgrenPark-2,99c6bd90-ff62-11ed-b453-ebf3d8e2a684,73.41849,,,6.8091,,,,,,,c3a11eb5-f8ee-4979-904a-4acaf63c13cc,2023-05-31,03:24:06.72,2023-05-30T21:24:06.7258412-06:00,2023-05-31T03:24:06.7258412Z,,v3,518,551,,"Bernard, Austin",676640,Right,MIS_PAD,24e7125c-5ae2-430a-b4b5-2aab729bbce2,55.92305,-111.54519,10.48881,6.20563,-0.87,-12.06002,-1.34377,2.59163,-5.15413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
272,2023-05-30,21:24:26.29,4,3,"Dill, Austin",1000249505,Right,MIS_PAD,"Petersen, Casey",1000248749,Right,ROC_VIB,Undefined,7,Top,2,0,2,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,89.54138,-0.09452,-0.307505,2234.489899,225.50633,1:30,6.0919,1.15889,4.77403,-21.94182,14.4408,13.50839,4.17381,1.99308,81.60917,-4.144779,2.067304,0.434129,,,,,,,,,,,,-6.68591,7.46032,-1.14049,50,6.06393,0.03605,-129.84094,-1.04685,-11.40105,27.46519,-19.45243,MIS_PAD,ROC_VIB,OgrenPark,Independent,PIO,20230530-OgrenPark-2,a5663450-ff62-11ed-b453-ebf3d8e2a684,86.82319,,,7.93221,,,,,,,c3a11eb5-f8ee-4979-904a-4acaf63c13cc,2023-05-31,03:24:26.29,2023-05-30T21:24:26.2905388-06:00,2023-05-31T03:24:26.2905388Z,,v3,518,551,,"Bernard, Austin",676640,Right,MIS_PAD,063d9127-d6f3-4478-8b4e-3b99de2d4fe9,55.72184,-131.04569,13.7326,6.09113,-0.19358,-9.72621,-1.15304,0.53615,-5.70053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
273,2023-05-30,21:24:45.75,4,4,"Dill, Austin",1000249505,Right,MIS_PAD,"Petersen, Casey",1000248749,Right,ROC_VIB,Undefined,7,Top,2,1,2,ChangeUp,Changeup,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,77.4818,-0.387033,-1.629542,1944.405608,230.662598,1:45,6.09478,1.28518,4.71925,-34.58896,14.61619,15.69099,2.84495,1.04603,70.18966,-6.727697,1.126948,0.504867,,,,,,,,,,,,-8.17071,7.78945,-1.13536,50,6.02582,2.52308,-112.16429,-1.94143,-10.29294,22.39871,-22.36138,MIS_PAD,ROC_VIB,OgrenPark,Independent,PIO,20230530-OgrenPark-2,b1100b50-ff62-11ed-b453-ebf3d8e2a684,74.6582,,,7.29214,,,,,,,c3a11eb5-f8ee-4979-904a-4acaf63c13cc,2023-05-31,03:24:45.75,2023-05-30T21:24:45.7542188-06:00,2023-05-31T03:24:45.7542188Z,,v3,518,551,,"Bernard, Austin",676640,Right,MIS_PAD,e8fe9117-818b-4b11-bd55-88c9eaf6108f,55.77541,-113.31174,11.19935,6.09593,-0.79589,-11.18069,-1.27812,3.05038,-5.14647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
274,2023-05-30,21:27:28.53,1,1,"Sloan, Caleb",8898829,Right,ROC_VIB,"Greenwalt, Keaton",687469,Right,MIS_PAD,Undefined,7,Bottom,0,0,0,Fastball,,BallCalled,Undefined,Undefined,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MIS_PAD,ROC_VIB,OgrenPark,Independent,PIO,20230530-OgrenPark-2,0d6ee510-ff63-11ed-b453-ebf3d8e2a684,,,,,,,,,,,c3a11eb5-f8ee-4979-904a-4acaf63c13cc,2023-05-31,03:27:28.53,2023-05-30T21:27:28.5356972-06:00,2023-05-31T03:27:28.5356972Z,,v3,518,551,,"Ulliana, Sonny",8900423,Right,ROC_VIB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,2023-05-30,21:27:29.53,1,2,"Sloan, Caleb",8898829,Right,ROC_VIB,"Greenwalt, Keaton",687469,Right,MIS_PAD,Undefined,7,Bottom,0,1,0,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,91.35894,-0.00658,-2.793743,2100.104145,247.316581,2:15,5.8691,3.17133,5.5773,-26.45513,7.53056,15.37761,3.65836,1.8415,83.22056,-4.907698,-0.052461,0.419585,,,,,,,,,,,,-8.70776,4.10725,-2.94164,50,5.85119,5.80065,-132.5556,-0.97679,-15.43598,29.31233,-24.89326,MIS_PAD,ROC_VIB,OgrenPark,Independent,PIO,20230530-OgrenPark-2,129b82a0-ff63-11ed-b453-ebf3d8e2a684,89.83277,,,8.13838,,,,,,,c3a11eb5-f8ee-4979-904a-4acaf63c13cc,2023-05-31,03:27:29.53,2023-05-30T21:27:29.5356972-06:00,2023-05-31T03:27:29.5356972Z,,v3,518,551,,"Ulliana, Sonny",8900423,Right,ROC_VIB,45bc1680-e134-4ef8-9a63-dcd45e29ea83,54.92268,-133.63973,14.65617,5.87029,-0.0561,-12.44663,-3.16674,6.37156,-7.71799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
276,2023-05-30,21:27:46.80,1,3,"Sloan, Caleb",8898829,Right,ROC_VIB,"Greenwalt, Keaton",687469,Right,MIS_PAD,Undefined,7,Bottom,0,2,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,91.07061,-1.363211,-5.005557,2087.57997,213.838518,1:15,5.95089,2.92781,5.57681,-19.63812,14.71678,9.11465,3.03608,-0.99957,83.0246,-5.039893,-3.389152,0.421857,,,,,,,,,,,,-5.9865,8.15276,-2.50212,50,5.82048,11.12075,-131.69676,-3.80238,-10.50947,28.07827,-17.86172,MIS_PAD,ROC_VIB,OgrenPark,Independent,PIO,20230530-OgrenPark-2,1cefdbc0-ff63-11ed-b453-ebf3d8e2a684,89.34877,,,8.04601,,,,,,,c3a11eb5-f8ee-4979-904a-4acaf63c13cc,2023-05-31,03:27:46.80,2023-05-30T21:27:46.8017708-06:00,2023-05-31T03:27:46.8017708Z,,v3,518,551,,"Ulliana, Sonny",8900423,Right,ROC_VIB,5bee7713-b405-4afa-b7c0-89e091237075,54.91933,-132.74144,14.03913,5.94959,-3.13782,-8.93086,-2.92315,11.51177,-5.25473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
277,2023-05-30,21:28:02.86,1,4,"Sloan, Caleb",8898829,Right,ROC_VIB,"Greenwalt, Keaton",687469,Right,MIS_PAD,Undefined,7,Bottom,0,2,1,Fastball,Four-Seam,InPlay,Undefined,LineDrive,Out,1,0,,90.48776,-1.098194,-3.18768,2083.249441,207.740736,1:00,6.01662,2.94703,5.40031,-19.97615,14.98032,7.27048,3.32116,0.56283,82.35105,-4.835495,-1.89754,0.425535,92.73974,25.549994,-5.541803,2690.952175,109.78515,45.85664,-6.86709,350.00936,343.68922,1.362355,4.175462,-4.59992,8.19867,-2.66809,50,5.90498,6.97622,-131.11869,-3.20377,-7.97804,28.68935,-17.9544,MIS_PAD,ROC_VIB,OgrenPark,Independent,PIO,20230530-OgrenPark-2,26813300-ff63-11ed-b453-ebf3d8e2a684,88.57656,58.63741,,8.13671,,,,1.60958,3.36071,-0.57567,c3a11eb5-f8ee-4979-904a-4acaf63c13cc,2023-05-31,03:28:02.86,2023-05-30T21:28:02.8607020-06:00,2023-05-31T03:28:02.8607020Z,FlyBall,v3,518,551,,"Ulliana, Sonny",8900423,Right,ROC_VIB,c8d36487-6f36-4659-b0b9-f06143f1a987,55.09728,-132.22929,14.34468,6.01555,-2.50874,-8.9772,-2.94412,7.28506,-3.98902,216.439435,1.6087,122.16798,-17.56064,3.97509,-1.05923,0.31461,-0.0768,0.01116,-0.00068,3.36178,58.63402,-17.13762,0.85722,0.13376,-0.15165,0.05195,-0.00814,0.00049,-0.57556,-11.85513,6.99666,-1.7824,0.44408,-0.10598,0.02116,-0.00277,0.00016,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
278,2023-05-30,21:28:37.51,2,1,"Sloan, Caleb",8898829,Right,ROC_VIB,"Guenther, Jakob",1000248811,Left,MIS_PAD,Undefined,7,Bottom,1,0,0,Fastball,Four-Seam,InPlay,Undefined,LineDrive,Single,0,0,,92.65166,-2.005501,-4.145979,2178.748949,207.74019,1:00,5.99729,2.82247,5.75963,-17.91406,15.17339,7.38406,2.63213,-0.42791,84.09274,-5.388874,-2.829211,0.414002,85.96258,11.92686,14.191159,2386.684744,106.50986,12.56898,27.48899,185.33921,155.40553,14.890569,1.749001,-5.02032,8.67186,-2.48308,50,5.82,9.39332,-134.08661,-5.28571,-9.07403,30.94443,-16.50003,MIS_PAD,ROC_VIB,OgrenPark,Independent,PIO,20230530-OgrenPark-2,3b2662d0-ff63-11ed-b453-ebf3d8e2a684,91.044,12.95113,,8.55892,,,,2.00484,2.73115,0.39159,c3a11eb5-f8ee-4979-904a-4acaf63c13cc,2023-05-31,03:28:37.51,2023-05-30T21:28:37.5172140-06:00,2023-05-31T03:28:37.5172140Z,LineDrive,v3,518,551,,"Ulliana, Sonny",8900423,Right,ROC_VIB,72d8ba31-3089-47e0-a42f-5eb5ec8df80d,54.73757,-135.17552,15.47222,5.99578,-4.70509,-8.25002,-2.81925,9.71263,-4.53701,198.419979,2.00484,119.59284,-13.59418,2.45428,-0.56496,0.17355,-0.05858,0.01188,-0.00086,2.73116,26.05484,-17.4357,1.16007,-0.1049,-0.06161,0.04443,-0.01045,0.00079,0.39157,30.24374,-2.92589,1.00127,-0.46277,0.28107,-0.12225,0.02687,-0.00209,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
279,2023-05-30,21:29:14.86,3,1,"Sloan, Caleb",8898829,Right,ROC_VIB,"Newman, Jayson",8894720,Right,MIS_PAD,Undefined,7,Bottom,1,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,91.42958,-1.369289,-2.384526,2162.679829,212.812167,1:00,5.99887,2.85174,5.58272,-18.85426,14.92383,8.94056,3.14761,1.36868,83.68297,-4.90277,-0.790475,0.418301,,,,,,,,,,,,-5.17327,8.24674,-2.65272,50,5.86895,5.12321,-132.66486,-3.80686,-9.241,27.76805,-17.44297,MIS_PAD,ROC_VIB,OgrenPark,Independent,PIO,20230530-OgrenPark-2,51651e60-ff63-11ed-b453-ebf3d8e2a684,90.10842,,,7.74661,,,,,,,c3a11eb5-f8ee-4979-904a-4acaf63c13cc,2023-05-31,03:29:14.86,2023-05-30T21:29:14.8688940-06:00,2023-05-31T03:29:14.8688940Z,,v3,518,551,,"Ulliana, Sonny",8900423,Right,ROC_VIB,2f445af5-14b7-46de-b224-f1e9d7083088,54.91469,-133.68959,13.88403,5.99756,-3.16315,-8.72149,-2.84808,5.46423,-4.6205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
280,2023-05-30,21:29:30.41,3,2,"Sloan, Caleb",8898829,Right,ROC_VIB,"Newman, Jayson",8894720,Right,MIS_PAD,Undefined,7,Bottom,1,0,1,Fastball,Four-Seam,FoulBall,Undefined,Undefined,Undefined,0,0,,91.21754,-2.606529,-3.435447,2125.331136,209.816365,1:00,6.11713,2.83039,5.46998,-17.48044,16.83048,8.99784,2.21509,0.36136,83.23849,-5.889825,-1.836955,0.421587,,,,,,,,,,,,-5.50843,9.55741,-2.53446,50,5.87588,7.52046,-132.06608,-6.59941,-9.71673,28.44508,-15.31496,MIS_PAD,ROC_VIB,OgrenPark,Independent,PIO,20230530-OgrenPark-2,5aaac6a0-ff63-11ed-b453-ebf3d8e2a684,89.406,,,7.97905,,,,,,,c3a11eb5-f8ee-4979-904a-4acaf63c13cc,2023-05-31,03:29:30.41,2023-05-30T21:29:30.4161836-06:00,2023-05-31T03:29:30.4161836Z,,v3,518,551,,"Ulliana, Sonny",8900423,Right,ROC_VIB,944c1a5d-bc33-4e77-b87f-432836505dc9,55.02716,-133.14446,14.22254,6.11506,-6.01881,-7.65748,-2.82654,7.88883,-4.85836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
281,2023-05-30,21:29:50.14,3,3,"Sloan, Caleb",8898829,Right,ROC_VIB,"Newman, Jayson",8894720,Right,MIS_PAD,Undefined,7,Bottom,1,0,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,92.3442,-1.639439,-1.068388,2306.055254,203.235473,12:45,6.16188,2.71613,5.65942,-14.90658,18.30816,7.38307,3.39017,2.33498,83.9254,-4.485591,0.250926,0.414798,,,,,,,,,,,,-4.1213,10.16095,-2.63075,50,6.01416,2.17793,-134.01829,-4.29774,-7.44726,30.70419,-13.81296,MIS_PAD,ROC_VIB,OgrenPark,Independent,PIO,20230530-OgrenPark-2,666f2a80-ff63-11ed-b453-ebf3d8e2a684,90.86934,,,8.4188,,,,,,,c3a11eb5-f8ee-4979-904a-4acaf63c13cc,2023-05-31,03:29:50.14,2023-05-30T21:29:50.1439532-06:00,2023-05-31T03:29:50.1439532Z,,v3,518,551,,"Ulliana, Sonny",8900423,Right,ROC_VIB,3e753a94-5bec-494d-9556-8ee3bf9b4ab2,54.8394,-135.12247,15.3521,6.15978,-3.801,-6.90648,-2.71389,2.44575,-3.72363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
282,2023-05-30,21:30:07.13,3,4,"Sloan, Caleb",8898829,Right,ROC_VIB,"Newman, Jayson",8894720,Right,MIS_PAD,Undefined,7,Bottom,1,1,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,91.17585,-3.344491,-4.365588,2263.235757,205.934329,12:45,6.18257,2.78831,5.64962,-16.95477,17.28922,7.85315,1.63765,-0.63691,83.20226,-6.537787,-2.968581,0.421176,,,,,,,,,,,,-5.18977,10.04067,-2.42256,50,5.88731,9.70563,-131.78006,-8.2536,-9.11465,28.3327,-14.53989,MIS_PAD,ROC_VIB,OgrenPark,Independent,PIO,20230530-OgrenPark-2,708d5870-ff63-11ed-b453-ebf3d8e2a684,89.49329,,,7.97359,,,,,,,c3a11eb5-f8ee-4979-904a-4acaf63c13cc,2023-05-31,03:30:07.13,2023-05-30T21:30:07.1307820-06:00,2023-05-31T03:30:07.1307820Z,,v3,518,551,,"Ulliana, Sonny",8900423,Right,ROC_VIB,e51716ed-bb2f-46d5-9d64-6c963b8360ca,54.84613,-132.81789,14.16635,6.17989,-7.721,-7.26994,-2.78419,10.0395,-4.55733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
